Country Name,Country Code,Indicator Name,Indicator Code,1960.00,1961.00,1962.00,1963.00,1964.00,1965.00,1966.00,1967.00,1968.00,1969.00,1970.00,1971.00,1972.00,1973.00,1974.00,1975.00,1976.00,1977.00,1978.00,1979.00,1980.00,1981.00,1982.00,1983.00,1984.00,1985.00,1986.00,1987.00,1988.00,1989.00,1990.00,1991.00,1992.00,1993.00,1994.00,1995.00,1996.00,1997.00,1998.00,1999.00,2000.00,2001.00,2002.00,2003.00,2004.00,2005.00,2006.00,2007.00,2008.00,2009.00,2010.00,2011.00,2012.00,2013.00,2014.00,2015.00,2016.00,2017.00,2018.00,2019.00,2020.00,2021.00,2022.00
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,40461721692.65,40934952063.95,42227447631.92,45029988561.21,49377522896.70,54515179580.71,61088384036.65,65668655501.13,71829810519.90,79148411661.69,87896095320.13,99271961774.61,113082820486.92,131321858814.12,160408697341.51,173834029689.34,206575564908.72,211612157028.68,218632867537.48,243072102612.26,273853826548.07,306214863624.99,313506525087.14,340547711781.89,355372558103.62,364756499450.75,377437927311.98,431316742081.45,507354351182.25,565055743243.24,593929550908.47,610328183643.19,592387689252.92,577170761956.44,578139279437.61,604031623433.40,628546387972.13,654986999855.55,634000000000.00,678412196271.12,744773415931.59,738981792355.37,760649334098.01,895540646634.79,1026690238278.25,1173108598778.68,1319264809590.97,1468820407783.26,1552989690721.65,1374625142157.29,1617343367486.26,1793326630174.52,1828366481521.60,1846597421834.98,1805749878439.94,1556508816217.14,1527994741907.43,1649265644244.09,1725329192783.02,1742015045482.31,1645423407568.36,1988336331717.42,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200439457.58,4466438857.55,4586114124.56,4281868714.75,4156990759.63,4186223808.95,4291159006.36,4405954638.19,4563017880.72,4708336733.47,4909498979.96,5166467298.69,5530377535.10,5943589103.56,5608989199.57,5898449687.98,
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,112155598.95,123134584.47,124482748.94,129379097.89,142025069.46,150574816.30,157930041.88,163820538.87,191767436.96,188039191.32,189106554.52,201450768.37,230317908.04,271183061.36,281398668.16,378660016.27,451152449.98,507298120.68,610578523.76,700764892.70,797048028.77,694803502.72,748312283.73,658679394.91,637820620.67,864849765.06,1122265026.38,1200991825.95,1264899368.20,1233930277.05,1440711395.67,1377375030.53,1411917558.46,1278781166.72,851174350.65,1115389731.79,1007791186.20,937741468.03,967338348.66,999477510.69,916777282.65,932648595.84,996068183.65,1142315573.75,1272360594.53,1337894284.85,1461859832.29,1699811358.87,1993408071.75,2067381766.36,2142591375.85,2437982839.63,2510126699.05,1691544192.38,1894813504.53,1695825708.46,1825018190.85,2072349794.23,2220978978.17,2221301400.72,2326720920.59,2516498299.01,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,313582729.43,333975338.83,357635713.87,371767002.65,392247517.60,416926302.96,432794922.46,449826323.00,453980096.65,471635620.93,469266736.60,501866730.71,585427545.73,647199482.84,652532796.06,864602103.31,866044961.04,935360466.34,1113920122.63,1004316495.12,1033002401.85,876937559.73,834369860.42,832415805.97,919103735.32,1033069710.00,1067828247.25,1163426850.66,1482597298.88,1433686309.83,1738605558.08,1877138041.64,1881847676.81,1463251055.40,1179837954.72,1445919969.89,1607345450.05,1544689502.82,1744794457.28,1534673583.25,1388506726.62,1710843360.65,1997005786.54,2742815194.55,4422855929.21,6649307057.03,7428701809.41,8650138068.63,10393834720.85,9290728773.36,10668102734.81,12172309522.62,12367363677.62,12953535495.88,13940768065.61,10950392219.91,10097778353.77,10000395242.15,11239167048.49,11314951342.78,10715396135.42,11779980801.78,
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5945445051.31,6263177944.42,6439403014.00,6233310060.39,6663436031.25,7332574115.57,8553956571.09,8827299477.20,9676410337.59,11515258634.01,,,,,,,,,,,,,,,
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,4110000000.00,4609727272.73,5416272727.27,5668187500.00,5982347826.09,6026593750.00,7072641025.64,7013196078.43,7167086956.52,8377093023.26,9126309734.51,10884114754.10,11853817307.69,16836261173.18,16210404183.54,7622217352.34,10341925249.04,13962893421.54,15989933708.15,21803696985.23,29036709871.79,34509878043.59,25325893205.66,20355959237.21,19622527479.69,17702885393.51,18891048818.74,22255407684.70,26040229793.07,29885685142.91,33113887818.96,37834793730.31,45964327558.88,49297773130.12,57008425295.83,73447063319.30,78574385335.58,85728899954.45,81995304456.10,75596103237.16,78249883995.63,71517080040.63,70294892400.06,76507577234.60,99079230169.64,122314960843.92,153840051814.06,172565850839.16,179663403196.99,171412642047.33,217105420016.53,251224856981.29,267175872540.07,277239461340.40,259405202008.00,242496649874.24,249298719723.11,276364933679.63,295402652037.16,278584733103.01,252727193710.02,317058508651.76,
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,59716467625.31,50056868957.67,47209359005.61,50706799902.51,59708343488.50,70436266146.72,76720285969.62,72881631326.67,70846535055.65,79705906247.46,92602973434.07,99800958648.14,113687586299.05,138544284708.96,144182133387.72,163431551779.76,153940455341.51,174938098826.57,149540752829.27,178280594413.04,191149211575.00,195866382432.54,205089699858.78,230686747153.26,259946510957.14,309488028132.65,300758100107.25,272972974764.57,312353631207.82,347768051311.74,360857912565.97,383373318083.62,426915712711.15,444731282436.76,564324670005.92,734547898220.51,863746717503.79,961603952951.82,1029043097554.08,1093997267271.06,1211346869605.24,1339395718865.30,1470550015081.55,1660287965662.68,1955347004963.27,2285965892360.54,2752131773355.16,3550342737010.84,4594307032660.79,5101703073086.04,6087163874512.21,7551500124203.36,8532229986993.65,9570406235659.64,10475682920594.50,11061553079876.40,11233276536737.20,12310409370892.80,13894817549374.20,14279937500606.50,14687673892882.00,17734062645371.40,
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,4031152976.64,4540447761.19,4955543963.37,4836166666.67,5973366666.67,5760761904.76,5428518518.52,5825170438.49,5960212869.13,6450175213.75,7198360460.20,7820380970.54,8671358732.68,10315760000.34,12370029583.64,13098633901.87,15341403660.47,19470960619.13,23263511958.05,27940411250.27,33400735644.05,36388366869.03,38968039721.75,38729822781.60,38253120737.97,34894411351.98,34942489683.97,36373307085.09,39212550050.42,39540080200.39,47844090709.99,49175565911.07,58418985443.32,66446804802.57,81703500846.04,92507279383.04,97160109277.81,106659508271.26,98443739941.17,86186158684.77,99886577330.73,98211749595.54,97963003804.79,94641378693.22,117081522349.68,145619193046.09,161618580752.95,206181823187.68,242186949772.53,232397835356.36,286563099757.48,334943877377.47,370921317942.56,382116120909.22,381112110485.39,293481753078.87,282825012368.26,311883730442.05,334198218100.72,323109540251.86,270299984937.97,314464137241.33,
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,212218226.43,196349967.67,184008995.64,191621958.38,184697210.00,196726077.06,279197696.81,337525870.62,356500026.69,341476764.04,429622147.74,424108796.56,457388578.92,452881443.08,319189200.35,398461789.56,396053797.63,364445589.70,370106776.04,382454989.95,351136568.44,378512003.41,425964697.42,546885184.99,633706149.25,653845122.87,698431827.74,795673128.49,915659192.83,905341090.57,907978723.55,1023086183.80,1015843368.79,1116224161.08,1149587651.69,966029542.04,1012835518.26,1077439662.58,1188797574.95,1195019559.09,1225039230.74,1296089632.60,
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,3359404117.65,3086746857.14,3779841428.57,6213185742.57,2881545272.73,4043901818.18,4532660181.82,3384063371.76,3909780538.92,5032434970.06,4877684910.18,5594770359.28,6173712814.37,7870239461.08,9596960179.64,10237343173.65,9648583224.99,12344424763.57,15372608002.39,15068422236.37,14394927494.86,12537821038.22,13651667371.17,11006712650.45,7857729193.20,7195042616.01,8095367168.22,7661625472.58,8861299976.74,9021862775.18,9349764580.41,9633911368.02,8227200892.44,10706246370.93,5820382232.03,5643439373.43,5771454939.62,6090840548.19,6217806273.18,4711259427.27,19088046305.80,7438189100.33,8728038525.14,8937567059.88,10297483481.22,11964484667.91,14451902467.93,16737071816.38,19788515873.89,18648373312.42,21565720044.46,25839749198.82,29306235826.39,32679745297.65,35909040265.93,37917704900.08,37134799974.52,38019265625.88,47568210068.51,51775830725.84,48716960860.07,55350968593.06,
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,131731862.57,151675739.16,166521239.86,172233430.87,185693724.85,198318063.86,220613582.37,237397428.34,251247458.01,265040036.06,274960699.86,322128019.32,410669262.90,541973362.48,585364635.35,767102679.02,754549600.55,765224030.64,878771771.29,1198749665.95,1705796849.55,1993512325.92,2160640566.54,2097274289.62,2193581366.41,2160872541.42,1849268214.68,2297753649.28,2212536313.33,2389593021.95,2798746050.58,2724853507.65,2933222705.80,2684323618.40,1769365438.89,2116003868.17,2540697537.70,2322719101.28,1949481380.65,2354772959.06,3227927697.44,2796704577.31,3034251042.07,3503723244.84,4656975222.72,6650001213.83,8072305415.35,8782703766.99,11649858744.39,9723300390.78,13148395201.80,15655384440.40,17692912613.16,17958721571.75,17912908765.91,11890259136.11,10219341276.90,11094822713.35,13670036996.00,12750339022.99,10483151175.85,13366230219.54,
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,507513829.99,490325181.61,479180824.35,511902136.81,542578367.24,592981162.26,647305630.19,699456618.87,773841494.34,853630203.77,984830158.49,1077152902.29,1238251695.55,1528916185.23,1666544754.10,1960863465.58,2412555425.90,3072427012.84,3523208809.80,4035519323.22,4831447001.17,2623807074.29,2606621255.02,3146770103.81,3660476458.87,3919203960.40,4418983870.97,4532952047.16,4614629898.40,5251025767.48,5711687786.76,7196276092.46,8564044017.27,9582866263.12,10486784804.80,11578594259.87,11678424507.25,12614602382.20,13684255946.58,14254866281.15,15013629658.65,15976174336.97,16578820687.29,17271760506.95,18610594846.21,20040642476.98,22715540324.30,26884700345.03,30801744881.00,30745712006.53,37658614803.28,42762617081.65,47231651862.84,50949672205.92,52016408950.89,56441917652.98,58847016044.74,60516043590.18,62420165099.72,64417670082.61,62158002233.03,64282438666.74,
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,546203561.57,618245639.22,645284344.68,761047045.83,921063266.45,919771356.43,1024103034.29,1082922892.15,1281281245.67,1361360157.27,1455482990.24,1584128262.09,1849400599.78,2508421234.86,3070151901.06,3893839190.27,4662053707.78,6265067857.87,7900524897.86,9142935857.95,10175615441.81,8432588483.85,7567109766.61,6838185418.54,6841638714.55,6977650069.34,9158302205.36,10087653189.33,10255170459.99,9757410614.08,10795850106.95,10492628915.49,11152971316.07,11045759468.94,8313557450.25,11000146839.50,18071153890.39,18047557171.75,19619653924.27,18870992455.73,16577533355.44,16810536883.72,18054384023.11,21251755293.95,23510577108.23,24036917016.59,25281414472.99,28760092034.47,34078243426.01,33886814907.03,34936305296.97,36693712824.82,36302305578.25,42760237561.44,48843008580.33,45814637971.47,47964234560.05,51588158717.53,58011466450.86,58539424929.72,61348579465.10,70043191477.05,
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22643720762.97,24004834103.59,24029651136.96,25732125031.98,23628947414.53,21807856145.10,23259567777.53,27085262278.86,35022903386.81,42013459301.80,45835098187.66,50915016294.11,60641942979.22,70943300079.47,63324394633.90,60672093864.79,63408294943.49,57369359295.28,59032066091.71,58423981441.18,50242783066.12,52397494687.49,56323836169.72,62316840749.97,62327983579.59,57472012426.69,68955083280.19,
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,5693005200.00,6914658400.00,8135150891.92,9987709650.18,11405957317.07,13027415243.90,13789579902.56,14206158674.70,17844705324.68,19584443287.67,19912889861.11,20150254096.39,20953510235.29,22204940512.22,24039383608.42,22920490774.10,24226574634.03,25213935012.08,27458999472.30,27023468665.90,28645436569.15,24316556025.66,22085858243.24,22367254864.86,28448326756.76,30429803651.22,25017368700.00,25365908100.00,25736331200.00,28364615200.00,30565400000.00,31682400000.00,33590500000.00,35901200000.00,38203000000.00,42643836100.00,48835925925.93,54262870370.37,56302129629.63,57481481481.48,59562962962.96,68990000000.00,73141000000.00,77148000000.00,80656000000.00,87133000000.00,91370000000.00,96851000000.00,100050000000.00,103428000000.00,107352000000.00,,
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2933128491.62,3024525139.66,3039944134.08,3048435754.19,3042737430.17,3014748603.35,3009497206.70,3020388826.82,2995185474.86,2496174748.60,2699612458.10,
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,489914760.68,576090073.72,734887973.98,964026512.20,1288715209.58,2154311276.95,2087496373.78,2159242416.77,2160364071.19,2278248953.14,2430411900.19,3090734463.28,3704813885.51,4278792597.24,4563482603.55,5591130217.67,5770197348.48,6912150456.32,6590291048.29,7425703928.57,9933133247.09,10011918444.17,9547818700.11,10248617647.06,10497908306.36,9985844486.33,10397897085.61,11420227884.62,14547325028.31,17320552500.00,18433411267.26,20072786350.52,23968764029.56,27844698989.31,25945391775.49,25800247911.97,27642086581.29,25048659899.78,23961144906.36,23226782250.56,19909190058.80,21046951516.49,22946726163.58,25596474964.57,25944504645.70,25008448886.35,28407867534.00,
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40728950704.62,29859921158.87,34805013229.57,40866748705.11,47850203856.18,60147174076.87,67387788632.98,62180159376.12,66807429711.41,65173130995.22,61828166496.09,67808032979.54,82196001050.75,100090467581.27,119814434353.58,137143471328.27,156264095664.64,190183800884.02,236816485762.99,207434296805.33,209069940963.18,229562733398.95,208857719320.65,211685616592.93,209358834156.33,188033050459.88,196272068576.34,218628940951.68,249000540729.18,252548179964.90,245974558654.04,281777887121.45,
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,11931739858.70,13059064374.63,13505573866.67,15414902266.67,17075457600.00,19085731252.44,23232379951.94,30730626663.36,34160444798.11,40474406216.28,44575892473.12,49784338519.46,60362931853.62,70366241969.21,71127528699.94,61877813965.24,60412844678.60,60644782176.05,59105236853.79,62658568287.34,88078760103.82,109414423928.78,115552846616.65,112409222182.70,138247285815.86,139224688814.20,152915654478.89,143195627014.61,156162386724.52,185006881515.07,187632346387.98,173537647058.82,176991934992.84,177965188354.69,164158739097.62,164791442543.38,178635163717.43,218096033517.01,251373002954.38,264467336457.17,282884947702.97,319423424509.07,353361038818.38,321241303699.01,321995279401.50,344003137611.27,327148943812.14,343584391647.93,352993631617.71,302673070846.86,313115929314.34,332121063806.39,356841216410.07,346498737961.64,355222449505.21,398303272764.46,
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,340989527.97,,373371738.29,395794538.63,409220087.10,452328087.28,462421998.53,478058304.87,466048469.23,491689220.74,497723960.59,494004647.73,502675542.00,514267869.30,536080148.10,551230861.86,572417440.82,591122039.60,622044665.52,666072101.78,708633194.73,768873684.03,847918929.11,999105339.27,1049110684.72,1128611700.36,1239144501.78,1353632941.52,2042817162.86,2214679081.26,2424391785.44,2604955228.70,2762581334.23,2913466732.13,3088853638.57,3181071153.66,3482987379.09,
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,45872947.41,57130215.56,55017758.89,72804653.33,82107391.11,89527576.67,98665191.48,109157070.74,119491932.96,135161958.52,151868754.44,171106184.07,185137242.96,201429629.63,219762962.96,234059259.26,245525925.93,264374074.07,274522222.22,292285185.19,302988888.89,322411111.11,331759259.26,333470370.37,340203703.70,333196296.30,343311111.11,367200000.00,364255555.56,390251851.85,421374074.07,458188888.89,489074074.07,493825925.93,501025925.93,485996296.30,498296296.30,520207407.41,540737037.04,576229629.63,521551851.85,554770370.37,611537037.04,504214814.81,554181481.48,
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,672399700.00,654100200.00,824100000.00,940799900.00,1025599900.00,888100000.00,983900000.00,1034800000.00,1079100000.00,1230500000.00,1485500000.00,1666500000.00,1987400000.00,2344800000.00,2925700000.00,3599200000.00,3951500000.00,4587100000.00,4734400000.00,5498800000.00,6761300000.00,7561300000.00,8267400000.00,9220600000.00,11594000000.00,5044592944.80,6122198120.03,5826987099.46,5374314928.43,6686593059.94,7073675544.79,9824498183.03,11605382504.00,13081042400.00,14644711384.82,16637370839.16,18241691857.35,20017480054.83,21672231760.65,22136621337.09,24305717541.64,25601765400.52,27137508656.85,21403167848.14,22322395368.03,35777570135.52,37879869897.90,43965420072.41,48122547177.19,48261033298.21,53860175556.00,58029750745.65,60681537195.80,62682163837.35,67179914026.96,71164825256.68,75704720189.56,79997975621.87,85555378042.82,88941299733.50,78844702329.08,94243453937.45,
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2069465326.42,1753850416.76,1518208221.24,1824344492.08,2244146867.91,2387048255.45,2429309513.81,2553596091.82,2582180794.19,3112166848.30,2862504170.00,2754220263.03,3185987234.84,3891755551.94,6599259421.00,7731677256.81,9091924304.83,11026346589.50,11922502170.64,14175166007.58,17881514682.88,21810767209.37,19929853574.61,17152483214.35,16912515183.28,17149094589.98,15314143988.06,13945431882.23,13051886552.34,13890828707.65,15239278100.35,16988535267.63,18094238119.06,18938717358.68,22708673336.67,24432884442.22,25226393196.60,28162053026.51,27981896948.47,19645272636.32,18327764882.44,24468324000.00,28548945000.00,32432858000.00,36591661000.00,41507085000.00,46802044000.00,51007777000.00,61762635000.00,62519686000.00,69555367000.00,79276664000.00,87924544000.00,95129659000.00,101726331000.00,99290381000.00,99937696000.00,104295862000.00,107562008000.00,108108009000.00,99291124000.00,106165866000.00,
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,,,,,,4948667540.41,5278005611.91,5605484298.98,5932242990.65,6524455205.81,8042200452.15,8609283346.09,9299638055.84,10098534613.44,9228963224.60,11632178868.92,13315988083.42,14400806875.99,14811704063.07,18020571428.57,21669908176.39,22136081081.08,27655172413.79,30966239813.74,33971188991.61,39053502251.07,41253507951.36,40455616653.57,34980124929.02,39756299049.98,42978914311.35,37387836490.53,41855986519.42,46578631452.58,51897983392.65,60159245060.45,67629716981.13,78436578171.09,84828807556.08,90710704806.84,99838543960.08,96684636118.60,85146067415.73,80288461538.46,78782467532.47,89600665557.40,107426086956.52,130437828371.28,162818181818.18,189147005444.65,218983666061.71,235989672977.63,279116666666.67,288434108527.13,305595408895.27,329366576819.41,332441717791.41,235733695652.17,249712999437.25,303080865603.65,365252651278.85,404142766093.05,
